Store,Dept,Date,Weekly_Sales,IsHoliday
1,46,23-04-10,17825.26,FALSE
1,46,30-04-10,18120.31,FALSE
1,46,07-05-10,19219.2,FALSE
1,46,14-05-10,18294.5,FALSE
1,46,21-05-10,18845.98,FALSE
1,46,28-05-10,19693.66,FALSE
1,46,04-06-10,22445.36,FALSE
1,46,11-06-10,20377.63,FALSE
1,46,18-06-10,18936.81,FALSE
1,46,25-06-10,20309.52,FALSE
1,46,02-07-10,19082.57,FALSE
1,46,09-07-10,19259.43,FALSE
1,46,16-07-10,16545.46,FALSE
1,46,23-07-10,17424.93,FALSE
1,46,30-07-10,18044.49,FALSE
1,46,06-08-10,19380.82,FALSE
1,46,13-08-10,16742.12,FALSE
1,46,20-08-10,18042.55,FALSE
1,46,27-08-10,18845.23,FALSE
1,46,03-09-10,18797.69,FALSE
1,46,10-09-10,18400.52,TRUE
1,46,17-09-10,16773.5,FALSE
1,46,24-09-10,15994.65,FALSE
1,46,01-10-10,17058.26,FALSE
1,46,08-10-10,18378.25,FALSE
1,46,15-10-10,16713.94,FALSE
1,46,22-10-10,16832.19,FALSE
1,46,29-10-10,16666.41,FALSE
1,46,05-11-10,18063.45,FALSE
1,46,12-11-10,17690.36,FALSE
1,46,19-11-10,16465.14,FALSE
1,46,26-11-10,18640.46,TRUE
1,46,03-12-10,18473.14,FALSE
1,46,10-12-10,22154.5,FALSE
1,46,17-12-10,31913.56,FALSE
1,46,24-12-10,54830.17,FALSE
1,46,31-12-10,24323.2,TRUE
1,46,07-01-11,17391.06,FALSE
1,46,14-01-11,15209.45,FALSE
1,46,21-01-11,15422.84,FALSE
1,46,28-01-11,16089.4,FALSE
1,46,04-02-11,18525.11,FALSE
1,46,11-02-11,20609.53,TRUE
1,46,18-02-11,23922.06,FALSE
1,46,25-02-11,18879.72,FALSE
1,46,04-03-11,21571.68,FALSE
1,46,11-03-11,20840.88,FALSE
1,46,18-03-11,20539.39,FALSE
1,46,25-03-11,20224.11,FALSE
1,46,01-04-11,19189.17,FALSE
1,46,08-04-11,19162.86,FALSE
1,46,15-04-11,19154.69,FALSE
1,46,22-04-11,19453.55,FALSE
1,46,29-04-11,19268.86,FALSE
1,46,06-05-11,21598.1,FALSE
1,46,13-05-11,20003,FALSE
1,46,20-05-11,20625.85,FALSE
1,46,27-05-11,19408.71,FALSE
1,46,03-06-11,21789.56,FALSE
1,46,10-06-11,21209.8,FALSE
1,46,17-06-11,20273.99,FALSE
1,46,24-06-11,20247.88,FALSE
1,46,01-07-11,20260.49,FALSE
1,46,08-07-11,20819.37,FALSE
1,46,15-07-11,18825.83,FALSE
1,46,22-07-11,18212.87,FALSE
1,46,29-07-11,17801.56,FALSE
1,46,05-08-11,19741.45,FALSE
1,46,12-08-11,17231.34,FALSE
1,46,19-08-11,17501.25,FALSE
1,46,26-08-11,17963.72,FALSE
1,46,02-09-11,18204.34,FALSE
1,46,09-09-11,16566.4,TRUE
1,46,16-09-11,17763.55,FALSE
1,46,23-09-11,15863.61,FALSE
1,46,30-09-11,17225.81,FALSE
1,46,07-10-11,19711.09,FALSE
1,46,14-10-11,17898.93,FALSE
1,46,21-10-11,16600.43,FALSE
1,46,28-10-11,16886,FALSE
1,46,04-11-11,19041.07,FALSE
1,46,11-11-11,17593.42,FALSE
1,46,18-11-11,17753.95,FALSE
1,46,25-11-11,19731.84,TRUE
1,46,02-12-11,20061.91,FALSE
1,46,09-12-11,24204.73,FALSE
1,46,16-12-11,33643.26,FALSE
1,46,23-12-11,43637.95,FALSE
1,46,30-12-11,26431.67,TRUE
1,46,06-01-12,16758.49,FALSE
1,46,13-01-12,16990.96,FALSE
1,46,20-01-12,16304.6,FALSE
1,46,27-01-12,16964.23,FALSE
1,46,03-02-12,21408.85,FALSE
1,46,10-02-12,22301.66,TRUE
1,46,17-02-12,23240.95,FALSE
1,46,24-02-12,21075.68,FALSE
1,46,02-03-12,21324.05,FALSE
1,46,09-03-12,20170.38,FALSE
1,46,16-03-12,19983.27,FALSE
1,46,23-03-12,17613.46,FALSE
1,46,30-03-12,19312.81,FALSE
1,46,06-04-12,21282.81,FALSE
1,46,13-04-12,19517.58,FALSE
1,46,20-04-12,19395.79,FALSE
1,46,27-04-12,19540.47,FALSE
1,46,04-05-12,21045.33,FALSE
1,46,11-05-12,19212.14,FALSE
1,46,18-05-12,19612.54,FALSE
1,46,25-05-12,21830.63,FALSE
1,46,01-06-12,22689.14,FALSE
1,46,08-06-12,23980.23,FALSE
1,46,15-06-12,20497.56,FALSE
1,46,22-06-12,20200.75,FALSE
1,46,29-06-12,20492.7,FALSE
1,46,06-07-12,22048.67,FALSE
1,46,13-07-12,17813.17,FALSE
1,46,20-07-12,18376.23,FALSE
1,46,27-07-12,17318.91,FALSE
1,46,03-08-12,20254.83,FALSE
1,46,10-08-12,17599.96,FALSE
1,46,17-08-12,18300.93,FALSE
1,46,24-08-12,17691.64,FALSE
1,46,31-08-12,18039.38,FALSE
1,46,07-09-12,19145.58,TRUE
1,46,14-09-12,17207.35,FALSE
1,46,21-09-12,17162.62,FALSE
1,46,28-09-12,16773.28,FALSE
1,46,05-10-12,18795.49,FALSE
1,46,12-10-12,16291.79,FALSE
1,46,19-10-12,16784.5,FALSE
1,46,26-10-12,17950.88,FALSE
1,47,05-02-10,70,FALSE
1,47,19-02-10,-863,FALSE
1,47,12-03-10,-698,FALSE
1,47,09-04-10,14,FALSE
1,47,08-10-10,-58,FALSE
1,47,22-10-10,60,FALSE
1,47,12-11-10,20,FALSE
1,47,24-12-10,89,FALSE
1,47,11-03-11,0,FALSE
1,47,08-04-11,-298,FALSE
1,47,08-07-11,-198,FALSE
1,47,05-08-11,198,FALSE
1,47,12-08-11,0,FALSE
1,47,19-08-11,0,FALSE
1,47,14-10-11,-498,FALSE
1,47,23-12-11,-498,FALSE
1,47,17-02-12,-198,FALSE
1,47,16-03-12,-199,FALSE
1,47,08-06-12,178,FALSE
1,47,27-07-12,25,FALSE
1,47,10-08-12,68,FALSE
1,47,28-09-12,224,FALSE
1,48,05-02-10,814,FALSE
1,48,12-02-10,247,TRUE
1,48,19-02-10,354,FALSE
1,48,26-02-10,357,FALSE
1,48,05-03-10,771,FALSE
1,48,12-03-10,608,FALSE
1,48,19-03-10,467,FALSE
1,48,26-03-10,374,FALSE
1,48,02-04-10,247,FALSE
1,48,09-04-10,761,FALSE
1,48,16-04-10,514,FALSE
1,48,23-04-10,671,FALSE
1,48,30-04-10,227,FALSE
1,48,07-05-10,274,FALSE
1,48,14-05-10,424,FALSE
1,48,11-06-10,641,FALSE
1,48,02-07-10,157,FALSE
1,48,09-07-10,594,FALSE
1,48,23-07-10,117,FALSE
1,48,30-07-10,287,FALSE
1,48,13-08-10,187,FALSE
1,48,20-08-10,283,FALSE
1,48,03-09-10,227,FALSE
1,48,10-09-10,434,TRUE
1,48,17-09-10,127,FALSE
1,48,24-09-10,267,FALSE
1,48,01-10-10,666,FALSE
1,48,08-10-10,561,FALSE
1,48,15-10-10,760,FALSE
1,48,22-10-10,564,FALSE
1,48,29-10-10,594,FALSE
1,48,05-11-10,861,FALSE
1,48,12-11-10,566,FALSE
1,48,19-11-10,2083,FALSE
1,48,26-11-10,1137,TRUE
1,48,03-12-10,675,FALSE
1,48,10-12-10,2020,FALSE
1,48,17-12-10,2098,FALSE
1,48,24-12-10,2883,FALSE
1,48,31-12-10,434,TRUE
1,48,07-01-11,117,FALSE
1,48,14-01-11,396,FALSE
1,48,21-01-11,217,FALSE
1,48,28-01-11,267,FALSE
1,48,04-02-11,217,FALSE
1,48,11-02-11,471,TRUE
1,48,18-02-11,1996,FALSE
1,48,25-02-11,1131,FALSE
1,48,04-03-11,159,FALSE
1,48,11-03-11,696,FALSE
1,48,18-03-11,780,FALSE
1,48,25-03-11,334,FALSE
1,48,01-04-11,454,FALSE
1,48,08-04-11,117,FALSE
1,48,15-04-11,627,FALSE
1,48,22-04-11,730,FALSE
1,48,06-05-11,701,FALSE
1,48,13-05-11,351,FALSE
1,48,20-05-11,865,FALSE
1,48,27-05-11,491,FALSE
1,48,03-06-11,566,FALSE
1,48,17-06-11,267,FALSE
1,48,05-08-11,524,FALSE
1,48,12-08-11,519,FALSE
1,48,19-08-11,490,FALSE
1,48,26-08-11,913,FALSE
1,48,02-09-11,117,FALSE
1,48,09-09-11,786,TRUE
1,48,16-09-11,988,FALSE
1,48,23-09-11,762,FALSE
1,48,30-09-11,256,FALSE
1,48,07-10-11,832,FALSE
1,48,14-10-11,771,FALSE
1,48,21-10-11,494,FALSE
1,48,28-10-11,1559,FALSE
1,48,04-11-11,1188,FALSE
1,48,11-11-11,2443,FALSE
1,48,18-11-11,953,FALSE
1,48,25-11-11,3033,TRUE
1,48,02-12-11,3306,FALSE
1,48,09-12-11,1951,FALSE
1,48,16-12-11,2672,FALSE
1,48,23-12-11,6445,FALSE
1,48,30-12-11,1744,TRUE
1,48,06-01-12,1291,FALSE
1,48,20-01-12,456,FALSE
1,48,27-01-12,1008,FALSE
1,48,03-02-12,137,FALSE
1,48,10-02-12,881,TRUE
1,48,17-02-12,1047,FALSE
1,48,24-02-12,2305,FALSE
1,48,02-03-12,2166,FALSE
1,48,09-03-12,1573,FALSE
1,48,16-03-12,1674,FALSE
1,48,23-03-12,-223,FALSE
1,48,30-03-12,1651,FALSE
1,48,06-04-12,1593,FALSE
1,48,13-04-12,249,FALSE
1,48,20-04-12,505,FALSE
1,48,27-04-12,404,FALSE
1,48,04-05-12,1193,FALSE
1,48,11-05-12,761,FALSE
1,48,18-05-12,1301,FALSE
1,48,25-05-12,1501,FALSE
1,48,01-06-12,297,FALSE
1,48,08-06-12,1141,FALSE
1,48,15-06-12,587,FALSE
1,48,22-06-12,653,FALSE
1,48,29-06-12,499,FALSE
1,48,06-07-12,359.99,FALSE
1,48,13-07-12,247,FALSE
1,48,20-07-12,504,FALSE
1,48,27-07-12,367,FALSE
1,48,03-08-12,568,FALSE
1,48,10-08-12,796,FALSE
1,48,17-08-12,466,FALSE
1,48,31-08-12,1531,FALSE
1,48,07-09-12,1558,TRUE
1,48,14-09-12,724,FALSE
1,48,21-09-12,1101,FALSE
1,48,28-09-12,2672,FALSE
1,48,05-10-12,1361,FALSE
1,48,12-10-12,2657,FALSE
1,48,19-10-12,784,FALSE
1,48,26-10-12,3341,FALSE
1,49,05-02-10,11501.46,FALSE
1,49,12-02-10,16139.05,TRUE
1,49,19-02-10,16736.17,FALSE
1,49,26-02-10,16245.13,FALSE
1,49,05-03-10,16445.28,FALSE
1,49,12-03-10,13267.5,FALSE
1,49,19-03-10,11201,FALSE
1,49,26-03-10,11310.4,FALSE
1,49,02-04-10,12755.33,FALSE
1,49,09-04-10,9267.4,FALSE
1,49,16-04-10,9964.15,FALSE
1,49,23-04-10,12738.26,FALSE
1,49,30-04-10,9093.27,FALSE
1,49,07-05-10,14878.8,FALSE
1,49,14-05-10,12803.67,FALSE
1,49,21-05-10,10502.54,FALSE
1,49,28-05-10,11711.59,FALSE
1,49,04-06-10,7291.66,FALSE
1,49,11-06-10,11594.04,FALSE
1,49,18-06-10,10764.54,FALSE
1,49,25-06-10,10498.22,FALSE
1,49,02-07-10,11393.34,FALSE
1,49,09-07-10,10287,FALSE
1,49,16-07-10,11928.01,FALSE
1,49,23-07-10,12416.75,FALSE
1,49,30-07-10,12104.31,FALSE
1,49,06-08-10,11454.96,FALSE
1,49,13-08-10,10074.71,FALSE
1,49,20-08-10,11546.03,FALSE
1,49,27-08-10,11259.78,FALSE
1,49,03-09-10,13015.08,FALSE
1,49,10-09-10,10138.47,TRUE
1,49,17-09-10,13938.16,FALSE
1,49,24-09-10,13060.87,FALSE
1,49,01-10-10,8377.12,FALSE
1,49,08-10-10,10103.94,FALSE
1,49,15-10-10,11173.48,FALSE
1,49,22-10-10,10345.97,FALSE
1,49,29-10-10,9369.8,FALSE
1,49,05-11-10,13601.15,FALSE
1,49,12-11-10,10234.34,FALSE
1,49,19-11-10,10675.61,FALSE
1,49,26-11-10,8981.48,TRUE
1,49,03-12-10,10253.73,FALSE
1,49,10-12-10,11294.51,FALSE
1,49,17-12-10,10481.37,FALSE
1,49,24-12-10,9354.89,FALSE
1,49,31-12-10,8386.33,TRUE
1,49,07-01-11,12627.13,FALSE
1,49,14-01-11,11691.35,FALSE
1,49,21-01-11,10377.62,FALSE
1,49,28-01-11,14081.79,FALSE
1,49,04-02-11,8956.49,FALSE
1,49,11-02-11,12977.3,TRUE
1,49,18-02-11,16600.26,FALSE
1,49,25-02-11,15992.5,FALSE
1,49,04-03-11,15083.95,FALSE
1,49,11-03-11,12279.03,FALSE
1,49,18-03-11,13603.82,FALSE
1,49,25-03-11,12846.99,FALSE
1,49,01-04-11,13167.85,FALSE
1,49,08-04-11,12761.42,FALSE
1,49,15-04-11,10451.08,FALSE
1,49,22-04-11,9266.13,FALSE
1,49,29-04-11,9203.58,FALSE
1,49,06-05-11,13008.14,FALSE
1,49,13-05-11,11749.4,FALSE
1,49,20-05-11,12269.91,FALSE
1,49,27-05-11,12403.64,FALSE
1,49,03-06-11,10410,FALSE
1,49,10-06-11,11447.02,FALSE
1,49,17-06-11,8879.86,FALSE
1,49,24-06-11,10370.58,FALSE
1,49,01-07-11,12148.34,FALSE
1,49,08-07-11,8995.6,FALSE
1,49,15-07-11,11921.08,FALSE
1,49,22-07-11,10128.42,FALSE
1,49,29-07-11,11816.35,FALSE
1,49,05-08-11,13557.11,FALSE
1,49,12-08-11,14666.76,FALSE
1,49,19-08-11,13037.99,FALSE
1,49,26-08-11,13517.07,FALSE
1,49,02-09-11,11004.04,FALSE
1,49,09-09-11,11075.68,TRUE
1,49,16-09-11,15443.88,FALSE
1,49,23-09-11,11592.49,FALSE
1,49,30-09-11,11336.54,FALSE
1,49,07-10-11,11999.77,FALSE
1,49,14-10-11,11314.52,FALSE
1,49,21-10-11,12499.83,FALSE
1,49,28-10-11,7365.08,FALSE
1,49,04-11-11,9810.97,FALSE
1,49,11-11-11,10003.1,FALSE
1,49,18-11-11,11526.57,FALSE
1,49,25-11-11,7722.64,TRUE
1,49,02-12-11,9186.33,FALSE
1,49,09-12-11,10631.16,FALSE
1,49,16-12-11,9266.02,FALSE
1,49,23-12-11,9082.15,FALSE
1,49,30-12-11,12877.44,TRUE
1,49,06-01-12,11945.79,FALSE
1,49,13-01-12,10809.86,FALSE
1,49,20-01-12,12530.65,FALSE
1,49,27-01-12,10203.51,FALSE
1,49,03-02-12,11516.77,FALSE
1,49,10-02-12,17190.6,TRUE
1,49,17-02-12,12154.59,FALSE
1,49,24-02-12,14533.65,FALSE
1,49,02-03-12,10141.3,FALSE
1,49,09-03-12,13304.61,FALSE
1,49,16-03-12,14200.59,FALSE
1,49,23-03-12,10766.86,FALSE
1,49,30-03-12,11176.06,FALSE
1,49,06-04-12,12892.99,FALSE
1,49,13-04-12,12122.71,FALSE
1,49,20-04-12,11005.11,FALSE
1,49,27-04-12,12973.13,FALSE
1,49,04-05-12,11313.7,FALSE
1,49,11-05-12,8709.99,FALSE
1,49,18-05-12,8477.87,FALSE
1,49,25-05-12,10486.94,FALSE
1,49,01-06-12,10810.62,FALSE
1,49,08-06-12,9398.12,FALSE
1,49,15-06-12,9529.5,FALSE
1,49,22-06-12,10268.71,FALSE
1,49,29-06-12,9842.06,FALSE
1,49,06-07-12,9142.48,FALSE
1,49,13-07-12,8269.47,FALSE
1,49,20-07-12,11500.49,FALSE
1,49,27-07-12,9556.8,FALSE
1,49,03-08-12,11140.28,FALSE
1,49,10-08-12,13369.91,FALSE
1,49,17-08-12,11468.38,FALSE
1,49,24-08-12,11500.31,FALSE
1,49,31-08-12,12065.15,FALSE
1,49,07-09-12,12632.79,TRUE
1,49,14-09-12,9414.79,FALSE
1,49,21-09-12,9011.1,FALSE
1,49,28-09-12,9590.05,FALSE
1,49,05-10-12,11093.34,FALSE
1,49,12-10-12,9710.08,FALSE
1,49,19-10-12,11082.52,FALSE
1,49,26-10-12,8775.52,FALSE
1,51,05-02-10,1.16,FALSE
1,51,12-02-10,28.11,TRUE
1,51,19-02-10,52.88,FALSE
1,51,26-02-10,4.16,FALSE
1,51,05-03-10,27.92,FALSE
1,51,12-03-10,14.79,FALSE
1,51,19-03-10,12.94,FALSE
1,51,26-03-10,19.54,FALSE
1,51,02-04-10,0.75,FALSE
1,51,09-04-10,27.24,FALSE
1,51,16-04-10,18.18,FALSE
1,51,23-04-10,48.92,FALSE
1,51,30-04-10,50.79,FALSE
1,51,07-05-10,185.8,FALSE
1,51,14-05-10,13.12,FALSE
1,51,21-05-10,44.48,FALSE
1,51,28-05-10,77.84,FALSE
1,51,04-06-10,40.92,FALSE
1,51,11-06-10,66.72,FALSE
1,51,18-06-10,22.99,FALSE
1,51,25-06-10,16.68,FALSE
1,51,02-07-10,50.04,FALSE
1,51,09-07-10,88.96,FALSE
1,51,16-07-10,17.43,FALSE
1,51,23-07-10,11.12,FALSE
1,51,30-07-10,55.2,FALSE
1,51,06-08-10,11.12,FALSE
1,51,13-08-10,5.56,FALSE
1,51,20-08-10,22.24,FALSE
1,51,03-09-10,22.24,FALSE
1,51,17-09-10,5.56,FALSE
1,51,01-10-10,11.12,FALSE
1,51,15-10-10,3,FALSE
1,52,05-02-10,3508.04,FALSE
1,52,12-02-10,2728.58,TRUE
1,52,19-02-10,3356.66,FALSE
1,52,26-02-10,2287.01,FALSE
1,52,05-03-10,3212.82,FALSE
1,52,12-03-10,2492.52,FALSE
1,52,19-03-10,2947.03,FALSE
1,52,26-03-10,3336.81,FALSE
1,52,02-04-10,3168.93,FALSE
1,52,09-04-10,2978.6,FALSE
1,52,16-04-10,2426.68,FALSE
1,52,23-04-10,2742.02,FALSE
1,52,30-04-10,2625.26,FALSE
1,52,07-05-10,3792.44,FALSE
1,52,14-05-10,4205.67,FALSE
1,52,21-05-10,1839.6,FALSE
1,52,28-05-10,2085.73,FALSE
1,52,04-06-10,2174.68,FALSE
1,52,11-06-10,2411.48,FALSE
1,52,18-06-10,2205.04,FALSE
1,52,25-06-10,2401.83,FALSE
1,52,02-07-10,1708.17,FALSE
1,52,09-07-10,2462.84,FALSE
1,52,16-07-10,1992.12,FALSE
1,52,23-07-10,1781.19,FALSE
1,52,30-07-10,1683.66,FALSE
1,52,06-08-10,2339.98,FALSE
1,52,13-08-10,1862.27,FALSE
1,52,20-08-10,2343.86,FALSE
1,52,27-08-10,2257.13,FALSE
1,52,03-09-10,2750.3,FALSE
1,52,10-09-10,3551.68,TRUE
1,52,17-09-10,3103.95,FALSE
1,52,24-09-10,2943.19,FALSE
1,52,01-10-10,3300.65,FALSE
1,52,08-10-10,2996.45,FALSE
1,52,15-10-10,3405.64,FALSE
1,52,22-10-10,2645.18,FALSE
1,52,29-10-10,3181.33,FALSE
1,52,05-11-10,2995.15,FALSE
1,52,12-11-10,3055.28,FALSE
1,52,19-11-10,2131.18,FALSE
1,52,26-11-10,3385.22,TRUE
1,52,03-12-10,3781.13,FALSE
1,52,10-12-10,3524.51,FALSE
1,52,17-12-10,2935.1,FALSE
1,52,24-12-10,4192.75,FALSE
1,52,31-12-10,1403.25,TRUE
1,52,07-01-11,1862.15,FALSE
1,52,14-01-11,1528.22,FALSE
1,52,21-01-11,2141.04,FALSE
1,52,28-01-11,1636.11,FALSE
1,52,04-02-11,2321.56,FALSE
1,52,11-02-11,2124.49,TRUE
1,52,18-02-11,2805.07,FALSE
1,52,25-02-11,3861.34,FALSE
1,52,04-03-11,2712.83,FALSE
1,52,11-03-11,2291.45,FALSE
1,52,18-03-11,3008.45,FALSE
1,52,25-03-11,2299.07,FALSE
1,52,01-04-11,2502.37,FALSE
1,52,08-04-11,2497.18,FALSE
1,52,15-04-11,2231.45,FALSE
1,52,22-04-11,3059.55,FALSE
1,52,29-04-11,3181.08,FALSE
1,52,06-05-11,3146.72,FALSE
1,52,13-05-11,3455.96,FALSE
1,52,20-05-11,2276.95,FALSE
1,52,27-05-11,1974.3,FALSE
1,52,03-06-11,1956.52,FALSE
1,52,10-06-11,2180.91,FALSE
1,52,17-06-11,1218.46,FALSE
1,52,24-06-11,1766.62,FALSE
1,52,01-07-11,2260.23,FALSE
1,52,08-07-11,1435.73,FALSE
1,52,15-07-11,1867.49,FALSE
1,52,22-07-11,1431,FALSE
1,52,29-07-11,1248.21,FALSE
1,52,05-08-11,1253.03,FALSE
1,52,12-08-11,2572.2,FALSE
1,52,19-08-11,1645.92,FALSE
1,52,26-08-11,1712.89,FALSE
1,52,02-09-11,2063.86,FALSE
1,52,09-09-11,2333.17,TRUE
1,52,16-09-11,2653.58,FALSE
1,52,23-09-11,2149.38,FALSE
1,52,30-09-11,2430.13,FALSE
1,52,07-10-11,2461.69,FALSE
1,52,14-10-11,2422.74,FALSE
1,52,21-10-11,1976.63,FALSE
1,52,28-10-11,2030.63,FALSE
1,52,04-11-11,2317.71,FALSE
1,52,11-11-11,2157.44,FALSE
1,52,18-11-11,1703.73,FALSE
1,52,25-11-11,3139.23,TRUE
1,52,02-12-11,3409.71,FALSE
1,52,09-12-11,3175.44,FALSE
1,52,16-12-11,2654.13,FALSE
1,52,23-12-11,4013.93,FALSE
1,52,30-12-11,1879.45,TRUE
1,52,06-01-12,1466,FALSE
1,52,13-01-12,1407.8,FALSE
1,52,20-01-12,1519.18,FALSE
1,52,27-01-12,1888.9,FALSE
1,52,03-02-12,2632.9,FALSE
1,52,10-02-12,2542.17,TRUE
1,52,17-02-12,1786.85,FALSE
1,52,24-02-12,1771.37,FALSE
1,52,02-03-12,1786.71,FALSE
1,52,09-03-12,2056.32,FALSE
1,52,16-03-12,2007.46,FALSE
1,52,23-03-12,1272.96,FALSE
1,52,30-03-12,1391.26,FALSE
1,52,06-04-12,1904.58,FALSE
1,52,13-04-12,1789.55,FALSE
1,52,20-04-12,1797.24,FALSE
1,52,27-04-12,2099.8,FALSE
1,52,04-05-12,2172.26,FALSE
1,52,11-05-12,3267.49,FALSE
1,52,18-05-12,3216.98,FALSE
1,52,25-05-12,1800.89,FALSE
1,52,01-06-12,2205.26,FALSE
1,52,08-06-12,2115.35,FALSE
1,52,15-06-12,1756.97,FALSE
1,52,22-06-12,2025.22,FALSE
1,52,29-06-12,1514.02,FALSE
1,52,06-07-12,2377.08,FALSE
1,52,13-07-12,1449.59,FALSE
1,52,20-07-12,2028.71,FALSE
1,52,27-07-12,1922.93,FALSE
1,52,03-08-12,1638.4,FALSE
1,52,10-08-12,1342.35,FALSE
1,52,17-08-12,1923.3,FALSE
1,52,24-08-12,1690.81,FALSE
1,52,31-08-12,1950.34,FALSE
1,52,07-09-12,1902.03,TRUE
1,52,14-09-12,1830.37,FALSE
1,52,21-09-12,1759.82,FALSE
1,52,28-09-12,2169.68,FALSE
1,52,05-10-12,2373.49,FALSE
1,52,12-10-12,2028.6,FALSE
1,52,19-10-12,1634.61,FALSE
1,52,26-10-12,2530.51,FALSE
1,54,05-02-10,439,FALSE
1,54,12-02-10,383,TRUE
1,54,19-02-10,616,FALSE
1,54,26-02-10,209,FALSE
1,54,05-03-10,198.97,FALSE
1,54,12-03-10,239,FALSE
1,54,19-03-10,83,FALSE
1,54,26-03-10,180,FALSE
1,54,02-04-10,220,FALSE
1,54,09-04-10,175,FALSE
1,54,16-04-10,211.97,FALSE
1,54,23-04-10,88,FALSE
1,54,30-04-10,277,FALSE
1,54,07-05-10,233,FALSE
1,54,14-05-10,100,FALSE
1,54,21-05-10,96,FALSE
1,54,28-05-10,309,FALSE
1,54,04-06-10,266,FALSE
1,54,11-06-10,202,FALSE
1,54,18-06-10,221,FALSE
1,54,25-06-10,300,FALSE
1,54,02-07-10,196,FALSE
1,54,09-07-10,204,FALSE
1,54,16-07-10,196,FALSE
1,54,23-07-10,385,FALSE
1,54,30-07-10,177,FALSE
1,54,06-08-10,140,FALSE
1,54,13-08-10,123,FALSE
1,54,20-08-10,80,FALSE
1,54,27-08-10,126,FALSE
1,54,03-09-10,46,FALSE
1,54,10-09-10,177,TRUE
1,54,17-09-10,2,FALSE
1,54,24-09-10,55,FALSE
1,54,01-10-10,116,FALSE
1,54,08-10-10,79.92,FALSE
1,54,15-10-10,29.08,FALSE
1,54,22-10-10,46.84,FALSE
1,54,29-10-10,77.92,FALSE
1,54,05-11-10,63.84,FALSE
1,54,12-11-10,50,FALSE
1,54,19-11-10,52.92,FALSE
1,54,26-11-10,120.68,TRUE
1,54,03-12-10,110.84,FALSE
1,54,10-12-10,51.84,FALSE
1,54,17-12-10,237.84,FALSE
1,54,24-12-10,279.92,FALSE
1,54,31-12-10,30.92,TRUE
1,54,07-01-11,51.84,FALSE
1,54,21-01-11,-50,FALSE
1,54,28-01-11,67.92,FALSE
1,54,04-02-11,51.84,FALSE
1,54,11-02-11,4.88,TRUE
1,54,18-02-11,5.88,FALSE
1,54,25-02-11,60.92,FALSE
1,54,04-03-11,166.56,FALSE
1,54,11-03-11,53.8,FALSE
1,54,18-03-11,50.92,FALSE
1,54,25-03-11,15.92,FALSE
1,54,01-04-11,57.72,FALSE
1,54,15-04-11,35.92,FALSE
1,54,22-04-11,20.92,FALSE
1,54,29-04-11,51.84,FALSE
1,54,06-05-11,25.8,FALSE
1,54,13-05-11,64.92,FALSE
1,54,20-05-11,-15,FALSE
1,54,03-06-11,17.88,FALSE
1,54,10-06-11,25,FALSE
1,54,17-06-11,82.96,FALSE
1,54,24-06-11,99.84,FALSE
1,54,08-07-11,48.16,FALSE
1,54,15-07-11,25,FALSE
1,54,22-07-11,60.12,FALSE
1,54,29-07-11,10,FALSE
1,54,05-08-11,68.92,FALSE
1,54,12-08-11,53.16,FALSE
1,54,19-08-11,5.88,FALSE
1,54,26-08-11,32.84,FALSE
1,54,02-09-11,29.24,FALSE
1,54,16-09-11,52.84,FALSE
1,54,23-09-11,94.92,FALSE
1,54,30-09-11,46.38,FALSE
1,54,07-10-11,14.24,FALSE
1,54,14-10-11,33.88,FALSE
1,54,21-10-11,14.24,FALSE
1,54,28-10-11,23.92,FALSE
1,54,04-11-11,44.8,FALSE
1,54,11-11-11,81.16,FALSE
1,54,18-11-11,43,FALSE
1,54,25-11-11,24.24,TRUE
1,54,02-12-11,59.8,FALSE
1,54,09-12-11,74.88,FALSE
1,54,16-12-11,48.42,FALSE
1,54,23-12-11,197.44,FALSE
1,54,30-12-11,120.18,TRUE
1,54,06-01-12,20.12,FALSE
1,54,13-01-12,15,FALSE
1,54,20-01-12,13.28,FALSE
1,54,03-02-12,36.64,FALSE
1,54,10-02-12,89.72,TRUE
1,54,17-02-12,50.92,FALSE
1,54,24-02-12,40.92,FALSE
1,54,02-03-12,40.92,FALSE
1,54,09-03-12,-21,FALSE
1,54,16-03-12,58.72,FALSE
1,54,23-03-12,15.88,FALSE
1,54,30-03-12,40.92,FALSE
1,54,06-04-12,120.72,FALSE
1,54,20-04-12,24.04,FALSE
1,54,27-04-12,61.84,FALSE
1,54,11-05-12,119.92,FALSE
1,54,18-05-12,60,FALSE
1,54,25-05-12,74.92,FALSE
1,54,01-06-12,23.92,FALSE
1,54,08-06-12,34.8,FALSE
1,54,15-06-12,40,FALSE
1,54,22-06-12,24.88,FALSE
1,54,06-07-12,20.76,FALSE
1,54,13-07-12,28.92,FALSE
1,54,20-07-12,73.92,FALSE
1,54,27-07-12,30.92,FALSE
1,54,03-08-12,8,FALSE
1,54,10-08-12,49.8,FALSE
1,54,17-08-12,4.88,FALSE
1,54,24-08-12,8,FALSE
1,54,31-08-12,28.92,FALSE
1,54,07-09-12,13.38,TRUE
1,54,14-09-12,46.92,FALSE
1,54,28-09-12,36,FALSE
1,54,05-10-12,72.92,FALSE
1,54,12-10-12,89.84,FALSE
1,54,19-10-12,28.92,FALSE
1,54,26-10-12,4.88,FALSE
1,55,05-02-10,21249.31,FALSE
